"month","count","level_2","mean","median","p25","p75","p9","p91","stdDev","model","region","wateryear","source","cropname","include","num_days","crop_acft"
"AUG",117088,109,40.142175116152,39,35,44,30,51,7.91926748569078,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Vineyards","yes",31,10631.2437740339
"AUG",8002,246,55.9550112471882,59,47,66,34,70,12.794532054495,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Potatoes","yes",31,1012.76415546751
"AUG",6260,277,45.0669329073482,43,38,54,29,63,12.3139765465291,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Cucurbit","yes",31,638.121126820958
"AUG",28390,278,58.6350827756252,60,53,65,48,69,9.5532165828264,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Tomatoes","yes",31,3765.24918124092
"AUG",9494,279,51.7955550874236,51,41,64,34,71,13.4804673916756,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Truck Crops","yes",31,1112.27584725178
"AUG",6126,403,54.7729350310153,57,46,65,33,71,13.5642577358635,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Cherries","yes",31,758.951097843029
"AUG",4296,409,50.3307728119181,51,46,55,37,60,8.65792835643193,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Olives","yes",31,489.06733740852
"AUG",26624,412,60.4692007211538,62,54,67,46,73,10.2062429794408,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Pears","yes",31,3641.48328168297
"AUG",9,425,45.6666666666667,45,39,50,31,65,9.3571125650788,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Citrus","yes",31,0.929635306815258
"AUG",0,500,NA,NA,NA,NA,NA,NA,NA,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Almonds","yes",31,NA
"AUG",0,502,NA,NA,NA,NA,NA,NA,NA,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Pistachios","yes",31,NA
"AUG",704,503,45.6946022727273,48,37,54,31,59,10.6795617441147,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Walnuts","yes",31,72.762623321022
"AUG",25890,800,53.1470451911935,56,47,62,33,67,12.4402491578734,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Pasture","yes",31,3112.30365101153
"AUG",1073,908,50.7064305684995,51,42,60,38,64,9.91043420264124,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Turf","yes",31,123.064714776653
"AUG",60918,913,46.9049870317476,47,38,56,30,64,12.603427499268,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Semi-agricultural/ROW","yes",31,6463.01917520933
"AUG",5410,914,50.8271719038817,52,42,61,28,68,13.7929996826602,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Other Deciduous","yes",31,621.962210441668
"AUG",92263,916,31.0039018891647,30,24,36,18,44,10.9694329302585,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Fallow","yes",31,6470.15542677381
"AUG",2514,2002,68.4172633253779,70,54,85,42,90,18.1006345653221,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Floating Vegetation","no",31,389.046721186207
"AUG",4215,2003,55.4,63,48,66,25,73,17.9678215075497,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Forage Grass","yes",31,528.175353113717
"AUG",27085,2004,69.3304781244231,70,60,81,49,87,14.3238975360852,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Riparian","no",31,4247.40645572409
"AUG",38819,2005,24.8414693835493,24,4,44,-10,61,25.1101267983111,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Upland Herbaceous","no",31,2181.18454672359
"AUG",69476,2006,26.5513846508147,26,18,36,6,47,16.0749903092799,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Urban","no",31,4172.46563580827
"AUG",27497,2007,75.0328035785722,75,67,84,56,93,15.24054787141,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Water","no",31,4666.67197909777
"AUG",19910,2008,61.8298342541436,65,51,76,34,83,18.4034880279481,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Wet herbaceous/sub irrigated pasture","yes",31,2784.45452802774
"DEC",9,0,9,9,8,10,5,11,1.76383420737639,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson",NA,"no",31,0.183212797693518
"DEC",90782,1,5.45188473485933,5,4,6,3,8,1.96950080138166,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Alfalfa","yes",31,1119.48221729439
"DEC",109115,23,5.98453924758283,6,4,8,2,10,2.68663843831862,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Corn","yes",31,1477.01859916371
"DEC",5437,24,8.93783336398749,9,6,11,5,14,3.23913522375927,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Rice","yes",31,109.916369184154
"DEC",96,108,4.78125,5,5,5,3,6,1.0226917607471,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Bush Berries","yes",31,1.0382058535966
"DEC",117088,109,4.15031429352282,4,2,6,1,9,2.75824942892254,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Vineyards","yes",31,1099.16821561433
"DEC",8002,246,6.97175706073482,7,5,9,4,10,2.364223920926,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Potatoes","yes",31,126.186117996617
"DEC",6260,277,7.14680511182109,8,6,9,4,9,2.33127390829585,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Cucurbit","yes",31,101.194535259386
"DEC",28390,278,6.92986967241987,8,5,9,3,10,2.63301558377109,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Tomatoes","yes",31,445.001266733643
"DEC",9494,279,6.08099852538445,7,3,9,2,10,2.96536982060403,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Truck Crops","yes",31,130.585487027653
"DEC",6126,403,2.21090434214822,2,0,4,-1,7,2.74690077311146,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Cherries","yes",31,30.6349892834692
"DEC",4296,409,5.19948789571695,5,5,6,4,6,1.38880524137002,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Olives","yes",31,50.5237563219767
"DEC",26624,412,0.803598257211538,0,0,1,-1,3,1.75758161183388,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Pears","yes",31,48.3930593413928
"DEC",9,425,3.55555555555556,4,3,4,2,5,0.831479419283099,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Citrus","yes",31,0.072380364520896
"DEC",0,500,NA,NA,NA,NA,NA,NA,NA,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Almonds","yes",31,NA
"DEC",0,502,NA,NA,NA,NA,NA,NA,NA,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Pistachios","yes",31,NA
"DEC",704,503,4.65767045454545,4,2,8,1,10,3.40798247842004,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Walnuts","yes",31,7.41672547700056
"DEC",25890,800,5.36322904596369,6,4,6,3,7,1.63981687514183,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Pasture","yes",31,314.071972974516
"DEC",1073,908,5.75302889095993,6,5,7,4,7,1.30578776703887,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Turf","yes",31,13.9626246933591
"DEC",60918,913,5.36056666338356,5,3,7,2,10,2.64078664719526,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Semi-agricultural/ROW","yes",31,738.630310503787
"DEC",5410,914,5.31682070240296,5,3,7,3,9,2.39966761854584,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Other Deciduous","yes",31,65.0609001587204
"DEC",92263,916,4.73885522907341,4,3,6,2,9,2.35328516159182,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Fallow","yes",31,988.944229880958
"DEC",2514,2002,12.0254574383453,12,11,13,10,14,1.84096956615116,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Floating Vegetation","no",31,68.3813493811165
"DEC",4215,2003,9.06951364175563,9,8,10,7,11,1.74852132092205,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Forage Grass","yes",31,86.4673929657754
"DEC",27085,2004,11.9531474986155,12,11,13,10,14,1.73703742852227,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Riparian","no",31,732.287981062644
"DEC",38819,2005,9.23436976738195,9,7,11,6,12,2.61095126043358,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Upland Herbaceous","no",31,810.816152795034
"DEC",69476,2006,7.57058552593701,8,6,9,5,10,2.29408107956292,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Urban","no",31,1189.69343276606
"DEC",27497,2007,11.2414081536168,11,10,12,9,14,2.03587789482661,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Water","no",31,699.160392975986
"DEC",19910,2008,11.7315921647413,11,10,13,9,16,2.61127667489423,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Wet herbaceous/sub irrigated pasture","yes",31,528.32237572915
"FEB",9,0,20.2222222222222,20,18,24,11,27,4.34044999658325,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson",NA,"no",28,0.371824937095248
"FEB",90782,1,17.5476195721619,18,16,20,13,21,2.75358420943155,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Alfalfa","yes",28,3254.50604061663
"FEB",109115,23,16.7645969848325,17,15,19,12,21,3.40057953091243,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Corn","yes",28,3737.18588382026
"FEB",5437,24,20.0996873275704,20,17,23,15,25,3.68614088543399,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Rice","yes",28,223.262487778258
"FEB",96,108,11.5729166666667,12,11,12,10,13,1.06794966784749,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Bush Berries","yes",28,2.2697665116089
"FEB",117088,109,13.7511700601257,14,12,16,10,18,2.96642028732251,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Vineyards","yes",28,3289.41876781455
"FEB",8002,246,16.5097475631092,17,14,19,12,20,2.94525870239843,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Potatoes","yes",28,269.902001453793
"FEB",6260,277,16.1022364217252,16,14,18,12,20,3.04068705164173,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Cucurbit","yes",28,205.933811314291
"FEB",28390,278,15.5809439943642,15,14,17,12,20,2.78818704392873,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Tomatoes","yes",28,903.704165656722
"FEB",9494,279,16.3154623973036,16,14,19,13,20,2.98144302990346,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Truck Crops","yes",28,316.457752368774
"FEB",6126,403,11.2704864511916,11,9,13,8,15,2.93933670846484,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Cherries","yes",28,141.05444577949
"FEB",4296,409,17.5828677839851,18,17,18,16,19,1.90220022738184,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Olives","yes",28,154.319606859487
"FEB",26624,412,9.99763371394231,10,8,12,7,14,2.821678738463,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Pears","yes",28,543.79805649012
"FEB",9,425,14.6666666666667,15,13,16,13,17,1.4142135623731,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Citrus","yes",28,0.269675229102048
"FEB",0,500,NA,NA,NA,NA,NA,NA,NA,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Almonds","yes",28,NA
"FEB",0,502,NA,NA,NA,NA,NA,NA,NA,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Pistachios","yes",28,NA
"FEB",704,503,14.2798295454545,13,11,19,10,20,3.91998695128159,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Walnuts","yes",28,20.5382202891128
"FEB",25890,800,17.788605639243,18,16,19,15,21,2.46128806135263,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Pasture","yes",28,940.894831342886
"FEB",1073,908,16.9021435228332,17,16,18,15,19,1.41247440405925,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Turf","yes",28,37.0517420832935
"FEB",60918,913,17.0802225943071,17,15,19,13,21,3.05728209962043,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Semi-agricultural/ROW","yes",28,2125.72112237937
"FEB",5410,914,15.2951940850277,15,13,18,12,19,2.66779156578738,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Other Deciduous","yes",28,169.051637746266
"FEB",92263,916,19.5754961360459,20,18,22,15,23,3.01110143646915,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Fallow","yes",28,3689.83949416541
"FEB",2514,2002,26.3369132856006,26,24,29,21,32,4.18865167836804,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Floating Vegetation","no",28,135.268686318755
"FEB",4215,2003,18.3954922894425,19,15,22,11,25,4.94524501366672,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Forage Grass","yes",28,158.407638173375
"FEB",27085,2004,25.9522613992985,26,24,28,22,30,3.0006292736695,"ucdmetric","North",2015,"data/delta_regions/ucdmetric-North-2015.geojson","Riparian","no",28,1436.05532586912
